10-0;http://localhost:3000/explore?countryCodes=za&page=10;wineries-hamilton-russell-vineyards-wines-chardonnay-2015;Hamilton Russell Chardonnay 2015;Hemel-en-Aarde Valley;South Africa;http://images.vivino.com/thumbs/xeqFAhkFQIKh2tM59jGafQ_375x500.jpg
408-1;http://localhost:3000/explore?countryCodes=za&page=408;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2008;Boekenhoutskloof Cabernet Sauvignon 2008;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/02h0d4lcm3rq4_375x500.jpg
408-2;http://localhost:3000/explore?countryCodes=za&page=408;wineries-rupert-and-rothschild-vignerons-wines-rupert-and-rothschild-baroness-nadine-2008;Rupert & Rothschild Baroness Nadine 2008;Paarl;South Africa;http://images.vivino.com/thumbs/1363288581_9992_375x500.jpg
408-3;http://localhost:3000/explore?countryCodes=za&page=408;wineries-za-lismore-wines-greyton-chardonnay-2012;Lismore Chardonnay 2012;Overberg;South Africa;http://images.vivino.com/thumbs/mdW32J-NRfCb9vOJ6SOhfQ_375x500.jpg
408-4;http://localhost:3000/explore?countryCodes=za&page=408;wineries-de-toren-wines-fusion-v-2001;De Toren Private Cellar Fusion V 2001;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00w7lruybyc1u_375x500.jpg
408-5;http://localhost:3000/explore?countryCodes=za&page=408;wineries-bouchard-finlayson-wines-bouchard-finlayson-hannibal-2008;Bouchard Finlayson Hannibal 2008;Walker Bay;South Africa;http://images.vivino.com/thumbs/00y1r3e8dzid7_375x500.jpg
408-6;http://localhost:3000/explore?countryCodes=za&page=408;wineries-za-rijks-wines-7668488-reserve-pinotage-2010;Rijk's Reserve Pinotage 2010;Tulbagh;South Africa;http://images.vivino.com/thumbs/DQegKS_bRwKJsSPPACfncw_375x500.jpg
408-7;http://localhost:3000/explore?countryCodes=za&page=408;wineries-kanonkop-estate-wines-abrie-beeslar-kanonkop-8888;Kanonkop Cape Winemakers Guild Paul Sauer;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01t0ph0amvs95_375x500.jpg
408-8;http://localhost:3000/explore?countryCodes=za&page=408;wineries-reyneke-wines-reserve-white-2013;Reyneke Reserve White 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01k6sidwh9dep_375x500.jpg
408-9;http://localhost:3000/explore?countryCodes=za&page=408;wineries-jc-le-roux-wines-methode-cap-classique-brut-2008;J.C. le Roux Methode Cap Classique Brut 2008;Western Cape;South Africa;http://images.vivino.com/thumbs/00f9lmz9ryrh7_375x500.jpg
408-10;http://localhost:3000/explore?countryCodes=za&page=408;wineries-kanonkop-estate-wines-pinotage-2002;Kanonkop Pinotage 2002;Stellenbosch;South Africa;http://images.vivino.com/thumbs/013knkjbj0ze3_375x500.jpg
408-11;http://localhost:3000/explore?countryCodes=za&page=408;wineries-mullineux-wines-iron-8888;Mullineux Iron Syrah;Swartland;South Africa;http://images.vivino.com/thumbs/oYuoms_uRdKRFv91uOkOig_375x500.jpg
408-12;http://localhost:3000/explore?countryCodes=za&page=408;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2005;Boekenhoutskloof Cabernet Sauvignon 2005;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/1319295136_3770_375x500.jpg
408-13;http://localhost:3000/explore?countryCodes=za&page=408;wineries-journeys-end-wines-destination-chardonnay-2011;Journey's End Destination Chardonnay 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/VEmBr5NMQ4O6FXiESBhjBw_375x500.jpg
408-14;http://localhost:3000/explore?countryCodes=za&page=408;wineries-saronsberg-wines-south-africa-shiraz-2007;Saronsberg Shiraz 2007;Tulbagh;South Africa;http://images.vivino.com/thumbs/02c8kkmbtz8ch_375x500.jpg
408-15;http://localhost:3000/explore?countryCodes=za&page=408;wineries-za-rijks-wines-reserve-pinotage-2011;Rijk's Reserve Pinotage 2011;Tulbagh;South Africa;http://images.vivino.com/thumbs/cI0OrsiwRP250sVxAE9zsA_375x500.jpg
408-16;http://localhost:3000/explore?countryCodes=za&page=408;wineries-almenkerk-wines-elgin-syrah-2011;Almenkerk Wine Estate Almenkerk Syrah 2011;Elgin;South Africa;http://images.vivino.com/wineries/37081/vintages/001qfnk87xsfv_375x500.jpg
408-17;http://localhost:3000/explore?countryCodes=za&page=408;wineries-tokara-wines-directors-reserve-2007;Tokara Director's Reserve White 2007;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00tk3rxwx3s0g_375x500.jpg
408-18;http://localhost:3000/explore?countryCodes=za&page=408;wineries-wildekrans-wines-barrel-select-reserve-cape-blend-2012;Wildekrans Barrel Select Reserve Cape Blend 2012;Western Cape;South Africa;http://images.vivino.com/thumbs/028j7e15gc1qg_375x500.jpg
408-19;http://localhost:3000/explore?countryCodes=za&page=408;wineries-fairview-wines-wines-primo-pinotage-2013;Fairview Primo Pinotage 2013;Paarl;South Africa;http://images.vivino.com/thumbs/00rrkxyxtjlrz_375x500.jpg
408-20;http://localhost:3000/explore?countryCodes=za&page=408;wineries-de-grendel-wines-rubaiyat-2013;De Grendel Rubaiyat 2013;Durbanville;South Africa;http://images.vivino.com/thumbs/0eyU5Zd9Q2a5JLpZY_rCyg_375x500.jpg
408-21;http://localhost:3000/explore?countryCodes=za&page=408;wineries-guardian-peak-wines-cabernet-sauvignon-2008;Guardian Peak Lapa Cabernet Sauvignon 2008;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00c9dthziubsv_375x500.jpg
408-22;http://localhost:3000/explore?countryCodes=za&page=408;wineries-vilafonte-winery-wines-vilafonte-series-c-2006;Vilafonte Series C 2006;Paarl;South Africa;http://images.vivino.com/thumbs/94icMpRVR32duuhNA5Y2rQ_375x500.jpg
408-23;http://localhost:3000/explore?countryCodes=za&page=408;wineries-glenwood-wines-syrah-grand-duc-8888;GlenWood  Grand Duc Syrah;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/0BEOAKS2QfKZ6pLb6msPWA_375x500.jpg
408-24;http://localhost:3000/explore?countryCodes=za&page=408;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2007;Boekenhoutskloof Cabernet Sauvignon 2007;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/01pyggmqgpdwh_375x500.jpg
357-0;http://localhost:3000/explore?countryCodes=za&page=357;wineries-delaire-graff-wines-graff-reserve-laurence-stellenbosch-8888;Delaire Graff Laurence Graff Reserve;Stellenbosch;South Africa;http://images.vivino.com/thumbs/JvMfPd0QRyiNWRC6Q9QGjQ_375x500.jpg
357-1;http://localhost:3000/explore?countryCodes=za&page=357;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2008;Boekenhoutskloof Cabernet Sauvignon 2008;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/02h0d4lcm3rq4_375x500.jpg
357-2;http://localhost:3000/explore?countryCodes=za&page=357;wineries-rupert-and-rothschild-vignerons-wines-rupert-and-rothschild-baroness-nadine-2008;Rupert & Rothschild Baroness Nadine 2008;Paarl;South Africa;http://images.vivino.com/thumbs/1363288581_9992_375x500.jpg
357-3;http://localhost:3000/explore?countryCodes=za&page=357;wineries-za-lismore-wines-greyton-chardonnay-2012;Lismore Chardonnay 2012;Overberg;South Africa;http://images.vivino.com/thumbs/mdW32J-NRfCb9vOJ6SOhfQ_375x500.jpg
357-4;http://localhost:3000/explore?countryCodes=za&page=357;wineries-de-toren-wines-fusion-v-2001;De Toren Private Cellar Fusion V 2001;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00w7lruybyc1u_375x500.jpg
357-5;http://localhost:3000/explore?countryCodes=za&page=357;wineries-bouchard-finlayson-wines-bouchard-finlayson-hannibal-2008;Bouchard Finlayson Hannibal 2008;Walker Bay;South Africa;http://images.vivino.com/thumbs/00y1r3e8dzid7_375x500.jpg
357-6;http://localhost:3000/explore?countryCodes=za&page=357;wineries-za-rijks-wines-7668488-reserve-pinotage-2010;Rijk's Reserve Pinotage 2010;Tulbagh;South Africa;http://images.vivino.com/thumbs/DQegKS_bRwKJsSPPACfncw_375x500.jpg
357-7;http://localhost:3000/explore?countryCodes=za&page=357;wineries-kanonkop-estate-wines-abrie-beeslar-kanonkop-8888;Kanonkop Cape Winemakers Guild Paul Sauer;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01t0ph0amvs95_375x500.jpg
357-8;http://localhost:3000/explore?countryCodes=za&page=357;wineries-reyneke-wines-reserve-white-2013;Reyneke Reserve White 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01k6sidwh9dep_375x500.jpg
357-9;http://localhost:3000/explore?countryCodes=za&page=357;wineries-jc-le-roux-wines-methode-cap-classique-brut-2008;J.C. le Roux Methode Cap Classique Brut 2008;Western Cape;South Africa;http://images.vivino.com/thumbs/00f9lmz9ryrh7_375x500.jpg
357-10;http://localhost:3000/explore?countryCodes=za&page=357;wineries-kanonkop-estate-wines-pinotage-2002;Kanonkop Pinotage 2002;Stellenbosch;South Africa;http://images.vivino.com/thumbs/013knkjbj0ze3_375x500.jpg
357-11;http://localhost:3000/explore?countryCodes=za&page=357;wineries-mullineux-wines-iron-8888;Mullineux Iron Syrah;Swartland;South Africa;http://images.vivino.com/thumbs/oYuoms_uRdKRFv91uOkOig_375x500.jpg
357-12;http://localhost:3000/explore?countryCodes=za&page=357;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2005;Boekenhoutskloof Cabernet Sauvignon 2005;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/1319295136_3770_375x500.jpg
357-13;http://localhost:3000/explore?countryCodes=za&page=357;wineries-journeys-end-wines-destination-chardonnay-2011;Journey's End Destination Chardonnay 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/VEmBr5NMQ4O6FXiESBhjBw_375x500.jpg
357-14;http://localhost:3000/explore?countryCodes=za&page=357;wineries-saronsberg-wines-south-africa-shiraz-2007;Saronsberg Shiraz 2007;Tulbagh;South Africa;http://images.vivino.com/thumbs/02c8kkmbtz8ch_375x500.jpg
357-15;http://localhost:3000/explore?countryCodes=za&page=357;wineries-za-rijks-wines-reserve-pinotage-2011;Rijk's Reserve Pinotage 2011;Tulbagh;South Africa;http://images.vivino.com/thumbs/cI0OrsiwRP250sVxAE9zsA_375x500.jpg
357-16;http://localhost:3000/explore?countryCodes=za&page=357;wineries-almenkerk-wines-elgin-syrah-2011;Almenkerk Wine Estate Almenkerk Syrah 2011;Elgin;South Africa;http://images.vivino.com/wineries/37081/vintages/001qfnk87xsfv_375x500.jpg
357-17;http://localhost:3000/explore?countryCodes=za&page=357;wineries-tokara-wines-directors-reserve-2007;Tokara Director's Reserve White 2007;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00tk3rxwx3s0g_375x500.jpg
357-18;http://localhost:3000/explore?countryCodes=za&page=357;wineries-wildekrans-wines-barrel-select-reserve-cape-blend-2012;Wildekrans Barrel Select Reserve Cape Blend 2012;Western Cape;South Africa;http://images.vivino.com/thumbs/028j7e15gc1qg_375x500.jpg
357-19;http://localhost:3000/explore?countryCodes=za&page=357;wineries-fairview-wines-wines-primo-pinotage-2013;Fairview Primo Pinotage 2013;Paarl;South Africa;http://images.vivino.com/thumbs/00rrkxyxtjlrz_375x500.jpg
357-20;http://localhost:3000/explore?countryCodes=za&page=357;wineries-de-grendel-wines-rubaiyat-2013;De Grendel Rubaiyat 2013;Durbanville;South Africa;http://images.vivino.com/thumbs/0eyU5Zd9Q2a5JLpZY_rCyg_375x500.jpg
357-21;http://localhost:3000/explore?countryCodes=za&page=357;wineries-guardian-peak-wines-cabernet-sauvignon-2008;Guardian Peak Lapa Cabernet Sauvignon 2008;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00c9dthziubsv_375x500.jpg
357-22;http://localhost:3000/explore?countryCodes=za&page=357;wineries-vilafonte-winery-wines-vilafonte-series-c-2006;Vilafonte Series C 2006;Paarl;South Africa;http://images.vivino.com/thumbs/94icMpRVR32duuhNA5Y2rQ_375x500.jpg
357-23;http://localhost:3000/explore?countryCodes=za&page=357;wineries-glenwood-wines-syrah-grand-duc-8888;GlenWood  Grand Duc Syrah;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/0BEOAKS2QfKZ6pLb6msPWA_375x500.jpg
357-24;http://localhost:3000/explore?countryCodes=za&page=357;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2007;Boekenhoutskloof Cabernet Sauvignon 2007;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/01pyggmqgpdwh_375x500.jpg
412-0;http://localhost:3000/explore?countryCodes=za&page=412;wineries-delaire-graff-wines-graff-reserve-laurence-stellenbosch-8888;Delaire Graff Laurence Graff Reserve;Stellenbosch;South Africa;http://images.vivino.com/thumbs/JvMfPd0QRyiNWRC6Q9QGjQ_375x500.jpg
412-1;http://localhost:3000/explore?countryCodes=za&page=412;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2008;Boekenhoutskloof Cabernet Sauvignon 2008;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/02h0d4lcm3rq4_375x500.jpg
412-2;http://localhost:3000/explore?countryCodes=za&page=412;wineries-rupert-and-rothschild-vignerons-wines-rupert-and-rothschild-baroness-nadine-2008;Rupert & Rothschild Baroness Nadine 2008;Paarl;South Africa;http://images.vivino.com/thumbs/1363288581_9992_375x500.jpg
412-3;http://localhost:3000/explore?countryCodes=za&page=412;wineries-za-lismore-wines-greyton-chardonnay-2012;Lismore Chardonnay 2012;Overberg;South Africa;http://images.vivino.com/thumbs/mdW32J-NRfCb9vOJ6SOhfQ_375x500.jpg
412-4;http://localhost:3000/explore?countryCodes=za&page=412;wineries-de-toren-wines-fusion-v-2001;De Toren Private Cellar Fusion V 2001;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00w7lruybyc1u_375x500.jpg
412-5;http://localhost:3000/explore?countryCodes=za&page=412;wineries-bouchard-finlayson-wines-bouchard-finlayson-hannibal-2008;Bouchard Finlayson Hannibal 2008;Walker Bay;South Africa;http://images.vivino.com/thumbs/00y1r3e8dzid7_375x500.jpg
412-6;http://localhost:3000/explore?countryCodes=za&page=412;wineries-za-rijks-wines-7668488-reserve-pinotage-2010;Rijk's Reserve Pinotage 2010;Tulbagh;South Africa;http://images.vivino.com/thumbs/DQegKS_bRwKJsSPPACfncw_375x500.jpg
412-7;http://localhost:3000/explore?countryCodes=za&page=412;wineries-kanonkop-estate-wines-abrie-beeslar-kanonkop-8888;Kanonkop Cape Winemakers Guild Paul Sauer;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01t0ph0amvs95_375x500.jpg
412-8;http://localhost:3000/explore?countryCodes=za&page=412;wineries-reyneke-wines-reserve-white-2013;Reyneke Reserve White 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01k6sidwh9dep_375x500.jpg
412-9;http://localhost:3000/explore?countryCodes=za&page=412;wineries-jc-le-roux-wines-methode-cap-classique-brut-2008;J.C. le Roux Methode Cap Classique Brut 2008;Western Cape;South Africa;http://images.vivino.com/thumbs/00f9lmz9ryrh7_375x500.jpg
412-10;http://localhost:3000/explore?countryCodes=za&page=412;wineries-kanonkop-estate-wines-pinotage-2002;Kanonkop Pinotage 2002;Stellenbosch;South Africa;http://images.vivino.com/thumbs/013knkjbj0ze3_375x500.jpg
412-11;http://localhost:3000/explore?countryCodes=za&page=412;wineries-mullineux-wines-iron-8888;Mullineux Iron Syrah;Swartland;South Africa;http://images.vivino.com/thumbs/oYuoms_uRdKRFv91uOkOig_375x500.jpg
412-12;http://localhost:3000/explore?countryCodes=za&page=412;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2005;Boekenhoutskloof Cabernet Sauvignon 2005;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/1319295136_3770_375x500.jpg
412-13;http://localhost:3000/explore?countryCodes=za&page=412;wineries-journeys-end-wines-destination-chardonnay-2011;Journey's End Destination Chardonnay 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/VEmBr5NMQ4O6FXiESBhjBw_375x500.jpg
412-14;http://localhost:3000/explore?countryCodes=za&page=412;wineries-saronsberg-wines-south-africa-shiraz-2007;Saronsberg Shiraz 2007;Tulbagh;South Africa;http://images.vivino.com/thumbs/02c8kkmbtz8ch_375x500.jpg
412-15;http://localhost:3000/explore?countryCodes=za&page=412;wineries-za-rijks-wines-reserve-pinotage-2011;Rijk's Reserve Pinotage 2011;Tulbagh;South Africa;http://images.vivino.com/thumbs/cI0OrsiwRP250sVxAE9zsA_375x500.jpg
412-16;http://localhost:3000/explore?countryCodes=za&page=412;wineries-almenkerk-wines-elgin-syrah-2011;Almenkerk Wine Estate Almenkerk Syrah 2011;Elgin;South Africa;http://images.vivino.com/wineries/37081/vintages/001qfnk87xsfv_375x500.jpg
412-17;http://localhost:3000/explore?countryCodes=za&page=412;wineries-tokara-wines-directors-reserve-2007;Tokara Director's Reserve White 2007;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00tk3rxwx3s0g_375x500.jpg
412-18;http://localhost:3000/explore?countryCodes=za&page=412;wineries-wildekrans-wines-barrel-select-reserve-cape-blend-2012;Wildekrans Barrel Select Reserve Cape Blend 2012;Western Cape;South Africa;http://images.vivino.com/thumbs/028j7e15gc1qg_375x500.jpg
412-19;http://localhost:3000/explore?countryCodes=za&page=412;wineries-fairview-wines-wines-primo-pinotage-2013;Fairview Primo Pinotage 2013;Paarl;South Africa;http://images.vivino.com/thumbs/00rrkxyxtjlrz_375x500.jpg
412-20;http://localhost:3000/explore?countryCodes=za&page=412;wineries-de-grendel-wines-rubaiyat-2013;De Grendel Rubaiyat 2013;Durbanville;South Africa;http://images.vivino.com/thumbs/0eyU5Zd9Q2a5JLpZY_rCyg_375x500.jpg
412-21;http://localhost:3000/explore?countryCodes=za&page=412;wineries-guardian-peak-wines-cabernet-sauvignon-2008;Guardian Peak Lapa Cabernet Sauvignon 2008;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00c9dthziubsv_375x500.jpg
412-22;http://localhost:3000/explore?countryCodes=za&page=412;wineries-vilafonte-winery-wines-vilafonte-series-c-2006;Vilafonte Series C 2006;Paarl;South Africa;http://images.vivino.com/thumbs/94icMpRVR32duuhNA5Y2rQ_375x500.jpg
412-23;http://localhost:3000/explore?countryCodes=za&page=412;wineries-glenwood-wines-syrah-grand-duc-8888;GlenWood  Grand Duc Syrah;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/0BEOAKS2QfKZ6pLb6msPWA_375x500.jpg
412-24;http://localhost:3000/explore?countryCodes=za&page=412;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2007;Boekenhoutskloof Cabernet Sauvignon 2007;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/01pyggmqgpdwh_375x500.jpg
416-0;http://localhost:3000/explore?countryCodes=za&page=416;wineries-delaire-graff-wines-graff-reserve-laurence-stellenbosch-8888;Delaire Graff Laurence Graff Reserve;Stellenbosch;South Africa;http://images.vivino.com/thumbs/JvMfPd0QRyiNWRC6Q9QGjQ_375x500.jpg
416-1;http://localhost:3000/explore?countryCodes=za&page=416;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2008;Boekenhoutskloof Cabernet Sauvignon 2008;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/02h0d4lcm3rq4_375x500.jpg
416-2;http://localhost:3000/explore?countryCodes=za&page=416;wineries-rupert-and-rothschild-vignerons-wines-rupert-and-rothschild-baroness-nadine-2008;Rupert & Rothschild Baroness Nadine 2008;Paarl;South Africa;http://images.vivino.com/thumbs/1363288581_9992_375x500.jpg
416-3;http://localhost:3000/explore?countryCodes=za&page=416;wineries-za-lismore-wines-greyton-chardonnay-2012;Lismore Chardonnay 2012;Overberg;South Africa;http://images.vivino.com/thumbs/mdW32J-NRfCb9vOJ6SOhfQ_375x500.jpg
416-4;http://localhost:3000/explore?countryCodes=za&page=416;wineries-de-toren-wines-fusion-v-2001;De Toren Private Cellar Fusion V 2001;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00w7lruybyc1u_375x500.jpg
416-5;http://localhost:3000/explore?countryCodes=za&page=416;wineries-bouchard-finlayson-wines-bouchard-finlayson-hannibal-2008;Bouchard Finlayson Hannibal 2008;Walker Bay;South Africa;http://images.vivino.com/thumbs/00y1r3e8dzid7_375x500.jpg
416-6;http://localhost:3000/explore?countryCodes=za&page=416;wineries-za-rijks-wines-7668488-reserve-pinotage-2010;Rijk's Reserve Pinotage 2010;Tulbagh;South Africa;http://images.vivino.com/thumbs/DQegKS_bRwKJsSPPACfncw_375x500.jpg
416-7;http://localhost:3000/explore?countryCodes=za&page=416;wineries-kanonkop-estate-wines-abrie-beeslar-kanonkop-8888;Kanonkop Cape Winemakers Guild Paul Sauer;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01t0ph0amvs95_375x500.jpg
416-8;http://localhost:3000/explore?countryCodes=za&page=416;wineries-reyneke-wines-reserve-white-2013;Reyneke Reserve White 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01k6sidwh9dep_375x500.jpg
416-9;http://localhost:3000/explore?countryCodes=za&page=416;wineries-jc-le-roux-wines-methode-cap-classique-brut-2008;J.C. le Roux Methode Cap Classique Brut 2008;Western Cape;South Africa;http://images.vivino.com/thumbs/00f9lmz9ryrh7_375x500.jpg
416-10;http://localhost:3000/explore?countryCodes=za&page=416;wineries-kanonkop-estate-wines-pinotage-2002;Kanonkop Pinotage 2002;Stellenbosch;South Africa;http://images.vivino.com/thumbs/013knkjbj0ze3_375x500.jpg
416-11;http://localhost:3000/explore?countryCodes=za&page=416;wineries-mullineux-wines-iron-8888;Mullineux Iron Syrah;Swartland;South Africa;http://images.vivino.com/thumbs/oYuoms_uRdKRFv91uOkOig_375x500.jpg
416-12;http://localhost:3000/explore?countryCodes=za&page=416;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2005;Boekenhoutskloof Cabernet Sauvignon 2005;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/1319295136_3770_375x500.jpg
416-13;http://localhost:3000/explore?countryCodes=za&page=416;wineries-journeys-end-wines-destination-chardonnay-2011;Journey's End Destination Chardonnay 2011;Stellenbosch;South Africa;http://images.vivino.com/thumbs/VEmBr5NMQ4O6FXiESBhjBw_375x500.jpg
416-14;http://localhost:3000/explore?countryCodes=za&page=416;wineries-saronsberg-wines-south-africa-shiraz-2007;Saronsberg Shiraz 2007;Tulbagh;South Africa;http://images.vivino.com/thumbs/02c8kkmbtz8ch_375x500.jpg
416-15;http://localhost:3000/explore?countryCodes=za&page=416;wineries-za-rijks-wines-reserve-pinotage-2011;Rijk's Reserve Pinotage 2011;Tulbagh;South Africa;http://images.vivino.com/thumbs/cI0OrsiwRP250sVxAE9zsA_375x500.jpg
416-16;http://localhost:3000/explore?countryCodes=za&page=416;wineries-almenkerk-wines-elgin-syrah-2011;Almenkerk Wine Estate Almenkerk Syrah 2011;Elgin;South Africa;http://images.vivino.com/wineries/37081/vintages/001qfnk87xsfv_375x500.jpg
416-18;http://localhost:3000/explore?countryCodes=za&page=416;wineries-wildekrans-wines-barrel-select-reserve-cape-blend-2012;Wildekrans Barrel Select Reserve Cape Blend 2012;Western Cape;South Africa;http://images.vivino.com/thumbs/028j7e15gc1qg_375x500.jpg
416-17;http://localhost:3000/explore?countryCodes=za&page=416;wineries-tokara-wines-directors-reserve-2007;Tokara Director's Reserve White 2007;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00tk3rxwx3s0g_375x500.jpg
416-19;http://localhost:3000/explore?countryCodes=za&page=416;wineries-fairview-wines-wines-primo-pinotage-2013;Fairview Primo Pinotage 2013;Paarl;South Africa;http://images.vivino.com/thumbs/00rrkxyxtjlrz_375x500.jpg
416-20;http://localhost:3000/explore?countryCodes=za&page=416;wineries-de-grendel-wines-rubaiyat-2013;De Grendel Rubaiyat 2013;Durbanville;South Africa;http://images.vivino.com/thumbs/0eyU5Zd9Q2a5JLpZY_rCyg_375x500.jpg
416-21;http://localhost:3000/explore?countryCodes=za&page=416;wineries-guardian-peak-wines-cabernet-sauvignon-2008;Guardian Peak Lapa Cabernet Sauvignon 2008;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00c9dthziubsv_375x500.jpg
416-22;http://localhost:3000/explore?countryCodes=za&page=416;wineries-vilafonte-winery-wines-vilafonte-series-c-2006;Vilafonte Series C 2006;Paarl;South Africa;http://images.vivino.com/thumbs/94icMpRVR32duuhNA5Y2rQ_375x500.jpg
416-23;http://localhost:3000/explore?countryCodes=za&page=416;wineries-glenwood-wines-syrah-grand-duc-8888;GlenWood  Grand Duc Syrah;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/0BEOAKS2QfKZ6pLb6msPWA_375x500.jpg
416-24;http://localhost:3000/explore?countryCodes=za&page=416;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2007;Boekenhoutskloof Cabernet Sauvignon 2007;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/01pyggmqgpdwh_375x500.jpg
383-0;http://localhost:3000/explore?countryCodes=za&page=383;wineries-delaire-graff-wines-graff-reserve-laurence-stellenbosch-8888;Delaire Graff Laurence Graff Reserve;Stellenbosch;South Africa;http://images.vivino.com/thumbs/JvMfPd0QRyiNWRC6Q9QGjQ_375x500.jpg
383-1;http://localhost:3000/explore?countryCodes=za&page=383;wineries-boekenhoutskloof-wines-cabernet-sauvignon-2008;Boekenhoutskloof Cabernet Sauvignon 2008;Franschhoek Valley;South Africa;http://images.vivino.com/thumbs/02h0d4lcm3rq4_375x500.jpg
383-2;http://localhost:3000/explore?countryCodes=za&page=383;wineries-rupert-and-rothschild-vignerons-wines-rupert-and-rothschild-baroness-nadine-2008;Rupert & Rothschild Baroness Nadine 2008;Paarl;South Africa;http://images.vivino.com/thumbs/1363288581_9992_375x500.jpg
383-3;http://localhost:3000/explore?countryCodes=za&page=383;wineries-za-lismore-wines-greyton-chardonnay-2012;Lismore Chardonnay 2012;Overberg;South Africa;http://images.vivino.com/thumbs/mdW32J-NRfCb9vOJ6SOhfQ_375x500.jpg
383-4;http://localhost:3000/explore?countryCodes=za&page=383;wineries-de-toren-wines-fusion-v-2001;De Toren Private Cellar Fusion V 2001;Stellenbosch;South Africa;http://images.vivino.com/thumbs/00w7lruybyc1u_375x500.jpg
383-5;http://localhost:3000/explore?countryCodes=za&page=383;wineries-bouchard-finlayson-wines-bouchard-finlayson-hannibal-2008;Bouchard Finlayson Hannibal 2008;Walker Bay;South Africa;http://images.vivino.com/thumbs/00y1r3e8dzid7_375x500.jpg
383-6;http://localhost:3000/explore?countryCodes=za&page=383;wineries-za-rijks-wines-7668488-reserve-pinotage-2010;Rijk's Reserve Pinotage 2010;Tulbagh;South Africa;http://images.vivino.com/thumbs/DQegKS_bRwKJsSPPACfncw_375x500.jpg
383-7;http://localhost:3000/explore?countryCodes=za&page=383;wineries-kanonkop-estate-wines-abrie-beeslar-kanonkop-8888;Kanonkop Cape Winemakers Guild Paul Sauer;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01t0ph0amvs95_375x500.jpg
383-8;http://localhost:3000/explore?countryCodes=za&page=383;wineries-reyneke-wines-reserve-white-2013;Reyneke Reserve White 2013;Stellenbosch;South Africa;http://images.vivino.com/thumbs/01k6sidwh9dep_375x500.jpg
383-9;http://localhost:3000/explore?countryCodes=za&page=383;wineries-jc-le-roux-wines-methode-cap-classique-brut-2008;J.C. le Roux Methode Cap Classique Brut 2008;Western Cape;South Africa;http://images.vivino.com/thumbs/00f9lmz9ryrh7_375x500.jpg
383-10;http://localhost:3000/explore?countryCodes=za&page=383;wineries-kanonkop-estate-wines-pinotage-2002;Kanonkop Pinotage 2002;Stellenbosch;South Africa;http://images.vivino.com/thumbs/013knkjbj0ze3_375x500.jpg
